Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Kuwait,414,Output,14,13,Output at producers' prices,11,"Extraction of crude oil and natural gas, etc.",11,8.011438E9,M,2.71850627757E10,
2004,Kuwait,414,Output,14,13,Output at producers' prices,15,Food and beverages,15,2.50814E8,M,8.5108245674E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,16,Tobacco products,16,0.0,M,0.0,
2004,Kuwait,414,Output,14,13,Output at producers' prices,17,Textiles,17,1.7161E7,M,5.823210044E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,6.0051E7,M,2.0376993553E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,2990000.0,M,1.01459111E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,1.2978E7,M,4.403800475E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,21,Paper and paper products,21,3.8801E7,M,1.3166270784E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,22,Printing and publishing,22,7.6008E7,M,2.5791652528E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,4.85329E9,M,1.646857821513E10,
2004,Kuwait,414,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,4.57043E8,M,1.55087546658E9,
2004,Kuwait,414,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,6.2985E7,M,2.1372582287E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,2.30849E8,M,7.8333559552E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,27,Basic metals,27,6.3223E7,M,2.1453342382E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,1.59588E8,M,5.4152697659E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,2.7772E7,M,9.423820835E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30,0.0,M,0.0,
2004,Kuwait,414,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,6.3128E7,M,2.142110621E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,32,"Radio,television and communication equipment",32,0.0,M,0.0,
2004,Kuwait,414,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,3.5823E7,M,1.2155751612E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,7546000.0,M,2.560570071E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,35,Other transport equipment,35,2.874E7,M,9.752290465E7,
2004,Kuwait,414,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,5.9396E7,M,2.0154733627E8,
2004,Kuwait,414,Output,14,13,Output at producers' prices,37,Recycling,37,4640000.0,M,1.574482525E7,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,1.89754E8,M,4449103.15,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,6.15528E8,M,1.443209398E7,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,2.19625E8,M,5149479.21,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,1.2762E7,M,299226.65,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,15,Food and beverages,15,6.7809449E9,M,1.5899071052E8,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,16,Tobacco products,16,1.1250745E9,M,2.637927262E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,17,Textiles,17,1.0293151E9,M,2.413403169E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,2.79990426E8,M,6564848.62,Special note:UNIDO Estimate
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,8.90453E7,M,2087817.51,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,5.76074E7,M,1350702.83,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,21,Paper and paper products,21,1.788471E8,M,4193372.45,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,22,Printing and publishing,22,5.606395E8,M,1.314514035E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,5.312548E8,M,1.245616641E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,3.956378E8,M,9276396.71,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,9.544354E8,M,2.23783506E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,3.6294476E9,M,8.509853143E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,27,Basic metals,27,2.39377788E10,M,5.6126167012E8,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,4.33422E8,M,1.016231112E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,9.481593E8,M,2.223119683E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30,2.39935E7,M,562568.15,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,1.2636095E9,M,2.962745977E7,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,32,"Radio,television and communication equipment",32,8.66447E7,M,2031531.39,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,33,"Medical, precision and optical instruments",33,3.72416E7,M,873192.24,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,1.991388E8,M,4669145.64,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,35,Other transport equipment,35,2.16837E7,M,508410.98,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,3.030563E8,M,7105667.01,
2004,Kyrgyzstan,417,Output,14,13,Output at producers' prices,37,Recycling,37,1.45727E7,M,341681.57,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,9.626507E9,M,2.2570972192E8,
2004,Kyrgyzstan,417,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,3.14125E8,M,7365191.38,
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,15,Food and beverages,15,9.4761995227E11,M,8.952162575E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,16,Tobacco products,16,3.0311465452E11,M,2.863523145E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,17,Textiles,17,1.9631210248E10,M,1854559.79,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,1.6707069225E12,M,1.5783162806E8,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,7.467978153E9,M,705499.65,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,7.673221435E11,M,7.248889768E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,21,Paper and paper products,21,2.2074963054E10,M,2085421.03,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,22,Printing and publishing,22,4.7515160454E10,M,4488755.65,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,23,"Coke,refined petroleum products,nuclear fuel",23,3.9292982206E10,M,3712006.74,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,1.2890593082E11,M,1.217773905E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,1.0087178318E11,M,9529354.04,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,2.3688570596E11,M,2.237858486E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,27,Basic metals,27,9.6917937279E10,M,9155834.35,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,1.7664435772E11,M,1.668758667E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,3.7922821783E10,M,3582567.73,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,30,"Office, accounting and computing machinery",30F,1.0120225519E10,M,956057.37,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,2.4794754383E10,M,2342359.63,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,2.8411670912E11,M,2.684049617E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,35,Other transport equipment,35,1.3081790353E11,M,1.235836305E7,Special note:UNIDO Estimate
2004,Lao People's Dem Rep,418,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,4.394071074E11,M,4.151077499E7,Special note:UNIDO Estimate
2004,Latvia,428,Output,14,12,Output at factor values,15,Food and beverages,15,1.071147148E9,M,1.39348359207E9,
2004,Latvia,428,Output,14,12,Output at factor values,17,Textiles,17,1.28609399E8,M,1.6731136112E8,
2004,Latvia,428,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,1.17337408E8,M,1.5264733056E8,
2004,Latvia,428,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,5875465.0,M,7643547.47,
2004,Latvia,428,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,9.87113335E8,M,1.28416178711E9,
2004,Latvia,428,Output,14,12,Output at factor values,21,Paper and paper products,21,5.265764E7,M,6.850371349E7,
2004,Latvia,428,Output,14,12,Output at factor values,22,Printing and publishing,22,2.28452598E8,M,2.9720001353E8,
2004,Latvia,428,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,1.02300357E8,M,1.330852341E8,
2004,Latvia,428,Output,14,12,Output at factor values,25,Rubber and plastics products,25,1.24401113E8,M,1.6183669081E8,
2004,Latvia,428,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,1.73263812E8,M,2.2540346541E8,
2004,Latvia,428,Output,14,12,Output at factor values,27,Basic metals,27,3.15128258E8,M,4.0995866697E8,
2004,Latvia,428,Output,14,12,Output at factor values,28,Fabricated metal products,28,1.76813308E8,M,2.3002109842E8,
2004,Latvia,428,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,1.19987649E8,M,1.5609509902E8,
2004,Latvia,428,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,9675955.0,M,1.25877052E7,
2004,Latvia,428,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,8.8315519E7,M,1.1489198929E8,
2004,Latvia,428,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,3.6143078E7,M,4.701948397E7,
2004,Latvia,428,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,3.0476491E7,M,3.964767141E7,
2004,Latvia,428,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,2.3269788E7,M,3.027228129E7,
2004,Latvia,428,Output,14,12,Output at factor values,35,Other transport equipment,35,1.19555808E8,M,1.5553330567E8,
2004,Latvia,428,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,1.95248035E8,M,2.5400332127E8,
2004,Latvia,428,Output,14,12,Output at factor values,37,Recycling,37,5.3203169E7,M,6.921340657E7,
2004,Lithuania,440,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,7.1477352E7,M,8.875701061E7,
2004,Lithuania,440,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,5.3990674E7,M,6.704292606E7,
2004,Lithuania,440,Output,14,12,Output at factor values,15,Food and beverages,15,1.843390871E9,M,2.28903084011E9,
2004,Lithuania,440,Output,14,12,Output at factor values,16,Tobacco products,16,7.8457773E7,M,9.742494924E7,
2004,Lithuania,440,Output,14,12,Output at factor values,17,Textiles,17,3.53600846E8,M,4.3908389388E8,
2004,Lithuania,440,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,3.50256603E8,M,4.3493117972E8,
2004,Lithuania,440,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,3.8473703E7,M,4.777472542E7,
2004,Lithuania,440,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,5.82024154E8,M,7.227285646E8,
2004,Lithuania,440,Output,14,12,Output at factor values,21,Paper and paper products,21,9.2711133E7,M,1.1512406077E8,
2004,Lithuania,440,Output,14,12,Output at factor values,22,Printing and publishing,22,2.66241891E8,M,3.306059008E8,
2004,Lithuania,440,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,2.228697E9,M,2.76748477304E9,
2004,Lithuania,440,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,4.75284696E8,M,5.9018482954E8,
2004,Lithuania,440,Output,14,12,Output at factor values,25,Rubber and plastics products,25,4.06431013E8,M,5.0468576023E8,
2004,Lithuania,440,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,2.67948621E8,M,3.3272523298E8,
2004,Lithuania,440,Output,14,12,Output at factor values,27,Basic metals,27,1.6261585E7,M,2.019282517E7,
2004,Lithuania,440,Output,14,12,Output at factor values,28,Fabricated metal products,28,3.35390697E8,M,4.1647143913E8,
2004,Lithuania,440,Output,14,12,Output at factor values,29,Machinery and equipment n.e.c.,29,2.43127896E8,M,3.0190409467E8,
2004,Lithuania,440,Output,14,12,Output at factor values,30,"Office, accounting and computing machinery",30,8469648.0,M,1.051718644E7,
2004,Lithuania,440,Output,14,12,Output at factor values,31,Electrical machinery and apparatus,31,2.50559546E8,M,3.1113234697E8,
2004,Lithuania,440,Output,14,12,Output at factor values,32,"Radio,television and communication equipment",32,3.36711075E8,M,4.1811101867E8,
2004,Lithuania,440,Output,14,12,Output at factor values,33,"Medical, precision and optical instruments",33,9.6738589E7,M,1.2012515475E8,
2004,Lithuania,440,Output,14,12,Output at factor values,34,"Motor vehicles, trailers, semi-trailers",34,4.326952E7,M,5.372993177E7,
2004,Lithuania,440,Output,14,12,Output at factor values,35,Other transport equipment,35,1.92886353E8,M,2.3951665249E8,
2004,Lithuania,440,Output,14,12,Output at factor values,36,Furniture; manufacturing n.e.c.,36,4.37627722E8,M,5.4342427746E8,
2004,Lithuania,440,Output,14,12,Output at factor values,37,Recycling,37,6.9708353E7,M,8.656035589E7,
2004,Lithuania,440,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,1.410353626E9,M,1.75130678803E9,
2004,Lithuania,440,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,1.0353626E8,M,1.2856616355E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),12,Mining of uranium and thorium ores,12,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),13,Mining of metal ores,13,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,6.279999924E7,M,7.811703031E7,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),15,Food and beverages,15A,7.785E8,M,9.6837752916E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),17,Textiles,17B,5.1290002441E8,M,6.37997249E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.858999939E8,M,2.3124133174E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),21,Paper and paper products,21A,6.5020001221E8,M,8.0878494706E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,0.0,M,0.0,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,3.495E8,M,4.3474366916E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,1.30990002441E9,M,1.62938696094E9,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,6.655E8,M,8.2781662898E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),27,Basic metals,27,2.66339990234E9,M,3.31300785691E9,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,7.4179998779E8,M,9.2272631896E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,5.3290002441E8,M,6.6287528444E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30A,6.070001221E7,M,7.550485272E7,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,1.783999939E8,M,2.2191206846E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34A,5.459999847E7,M,6.791703483E7,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,2.639999962E7,M,3.283900629E7,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),37,Recycling,37,4.229999924E7,M,5.261704399E7,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,6.1409997559E8,M,7.6388004755E8,
2004,Luxembourg,442,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,2.089999962E7,M,2.599754655E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,15,Food and beverages,15,5.68964E11,M,3.0444476928E8,
2004,Madagascar,450,Output,14,13,Output at producers' prices,16,Tobacco products,16,3.799974E9,M,2033313.54,
2004,Madagascar,450,Output,14,13,Output at producers' prices,17,Textiles,17,8.805E10,M,4.711433752E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,2.43E11,M,1.3002594001E8,
2004,Madagascar,450,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,1.2837E10,M,6868901.2,
2004,Madagascar,450,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,1.9306E10,M,1.033037365E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,22,Printing and publishing,22,2.5443E10,M,1.36141975E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,1.9134E10,M,1.023833883E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,1.32309E11,M,7.079671645E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,8.96E9,M,4794372.11,
2004,Madagascar,450,Output,14,13,Output at producers' prices,27,Basic metals,27,1.259E9,M,673673.49,
2004,Madagascar,450,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,6.5E10,M,3.478060124E7,
2004,Madagascar,450,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,2.505E9,M,1340390.86,
2004,Madagascar,450,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,1.14E10,M,6099982.37,
2004,Madagascar,450,Output,14,13,Output at producers' prices,35,Other transport equipment,35,2.045E9,M,1094251.22,
2004,Madagascar,450,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,6.33E10,M,3.387095474E7,
2004,Malawi,454,Output,14,14,Output (valuation not defined),10,Mining of coal and lignite; extraction of peat,10,1.83311E8,M,1683335.18,
2004,Malawi,454,Output,14,14,Output (valuation not defined),14,Other mining and quarrying,14,2.7978E7,M,256920.49,
2004,Malawi,454,Output,14,13,Output at producers' prices,15,Food and beverages,15,3.82353178942E10,M,3.5111289506E8,
2004,Malawi,454,Output,14,13,Output at producers' prices,16,Tobacco products,16,2.930940462897E10,M,2.6914670725E8,
2004,Malawi,454,Output,14,13,Output at producers' prices,17,Textiles,17,1.55775954309E9,M,1.430482321E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,18,"Wearing apparel, fur",18,3.746536123E9,M,3.440424239E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,19,"Leather, leather products and footwear",19,4.89549549E8,M,4495507.53,
2004,Malawi,454,Output,14,13,Output at producers' prices,20,Wood products (excl. furniture),20,8.0618157563E8,M,7403122.62,
2004,Malawi,454,Output,14,13,Output at producers' prices,21,Paper and paper products,21,1.057271593E9,M,9708868.93,
2004,Malawi,454,Output,14,13,Output at producers' prices,22,Printing and publishing,22,9.3900519608E8,M,8622834.88,
2004,Malawi,454,Output,14,13,Output at producers' prices,24,Chemicals and chemical products,24,6.28478238762E9,M,5.771282313E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,25,Rubber and plastics products,25,2.06984200242E9,M,1.900724926E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,26,Non-metallic mineral products,26,2.36385615499E9,M,2.170716562E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,28,Fabricated metal products,28,1.784950347E9,M,1.639110431E7,
2004,Malawi,454,Output,14,13,Output at producers' prices,29,Machinery and equipment n.e.c.,29,0.0,M,0.0,
2004,Malawi,454,Output,14,13,Output at producers' prices,31,Electrical machinery and apparatus,31,1.3917558E8,M,1278041.97,
2004,Malawi,454,Output,14,13,Output at producers' prices,34,"Motor vehicles, trailers, semi-trailers",34,2.07571E8,M,1906113.48,
2004,Malawi,454,Output,14,13,Output at producers' prices,36,Furniture; manufacturing n.e.c.,36,1.062467385E9,M,9756581.61,
2004,Malawi,454,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,3.69794E8,M,3395798.68,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),11,"Extraction of crude oil and natural gas, etc.",11,6.1569636E10,M,1.620253578947E10,Footnote:11 includes extraction of crude oil and natural gas only.
2004,Malaysia,458,Output,14,14,Output (valuation not defined),15,Food and beverages,15,7.3808E10,M,1.942315789474E10,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),16,Tobacco products,16,1.589E9,M,4.1815789474E8,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),17,Textiles,17,6.481E9,M,1.70552631579E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,5.804E9,M,1.52736842105E9,"Footnote:18 includes wearing apparel, except fur apparel only."
2004,Malaysia,458,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,8.1E8,M,2.1315789474E8,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,1.4855E10,M,3.90921052632E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,7.61E9,M,2.00263157895E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,5.802E9,M,1.52684210526E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,6.2205E10,M,1.636973684211E10,Footnote:23 includes refined petroleum products only.
2004,Malaysia,458,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,5.5898E10,M,1.471E10,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,3.1886E10,M,8.39105263158E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,1.4848E10,M,3.90736842105E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),27,Basic metals,27,2.8665E10,M,7.54342105263E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.6037E10,M,4.22026315789E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.447E10,M,3.80789473684E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,6.072E10,M,1.597894736842E10,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,1.4685E10,M,3.86447368421E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,1.35087E11,M,3.554921052632E10,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,5.605E9,M,1.475E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,2.6445E10,M,6.95921052632E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,6.502E9,M,1.71105263158E9,Footnote:35 excludes railway/tramway locomotives & rolling stock.
2004,Malaysia,458,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1.1822E10,M,3.11105263158E9,
2004,Malaysia,458,Output,14,14,Output (valuation not defined),37,Recycling,37,1.65E8,M,4.342105263E7,
2004,Mali,466,Output,14,11,Output at basic prices,15,Food and beverages,15A,4.563E11,M,8.652893561E8,
2004,Mali,466,Output,14,11,Output at basic prices,17,Textiles,17C,2.771E11,M,5.2546938544E8,
2004,Mali,466,Output,14,11,Output at basic prices,40,"Electricity, gas, steam and hot water supply",40A,7.32E10,M,1.388103898E8,
2004,Malta,470,Output,14,12,Output at factor values,14,Other mining and quarrying,14,5.273E7,M,6.567860208E7,
2004,Malta,470,Output,14,12,Output at factor values,15,Food and beverages,15A,3.470068E8,M,4.3221925916E8,
2004,Malta,470,Output,14,12,Output at factor values,17,Textiles,17,3.7113908E7,M,4.62277564E7,
2004,Malta,470,Output,14,12,Output at factor values,18,"Wearing apparel, fur",18,6.908456E7,M,8.604925708E7,
2004,Malta,470,Output,14,12,Output at factor values,19,"Leather, leather products and footwear",19,1.8728159E7,M,2.332712503E7,
2004,Malta,470,Output,14,12,Output at factor values,20,Wood products (excl. furniture),20,4430468.0,M,5518432.48,
2004,Malta,470,Output,14,12,Output at factor values,21,Paper and paper products,21,1.015607E7,M,1.265003755E7,
2004,Malta,470,Output,14,12,Output at factor values,22,Printing and publishing,22,1.31141366E8,M,1.6334499514E8,
2004,Malta,470,Output,14,12,Output at factor values,23,"Coke,refined petroleum products,nuclear fuel",23,1448870.0,M,1804660.65,
2004,Malta,470,Output,14,12,Output at factor values,24,Chemicals and chemical products,24,6.375961E7,M,7.941668981E7,
2004,Malta,470,Output,14,12,Output at factor values,25,Rubber and plastics products,25,7.499883E7,M,9.341586027E7,
2004,Malta,470,Output,14,12,Output at factor values,26,Non-metallic mineral products,26,5.5774512E7,M,6.947073734E7,
2004,Malta,470,Output,14,12,Output at factor values,27,Basic metals,27,249243.0,M,310448.17,
2004,Malta,470,Output,14,12,Output at factor values,28,Fabricated metal products,28,5.365246E7,M,6.682758526E7,
